Serial_Number,Company_Name,Current_Market_Price_Rs,Price_to_Earnings_Ratio,Market_Capitalization_Rs_Cr,Dividend_Yield_Percentage,Net_Profit_Quarter_Rs_Cr,Quarterly_Profit_Variation_Percentage,Sales_Quarter_Rs_Cr,Quarterly_Sales_Variation_Percentage,Return_on_Capital_Employed_Percentage
3593.,Solara Active,697.35,,3018.19,0.00,8.01,167.65,346.95,-18.41,-8.67
3594.,Triton Corp.,0.51,,10.19,0.00,-0.09,-125.00,0.00,,-8.74
3595.,Future Consumer,0.64,,127.81,0.00,2.00,68.70,104.93,16.93,-8.76
3596.,Raj Packaging,28.64,,13.09,0.00,-0.33,15.38,7.16,0.42,-8.77
3597.,Dec.Gold Mines,115.70,,1781.25,0.00,-68.21,-1359.64,3.65,5983.33,-8.77
3598.,Innocorp,5.10,,4.05,0.00,-0.06,40.00,0.00,,-8.87
3599.,Adhata Global,34.56,,16.30,0.00,-0.67,-139.29,0.90,130.77,-8.99
3600.,Steelman Telecom,158.05,,152.93,0.00,-9.55,,101.50,-2.06,-9.05
3601.,Cupid Breweries,72.75,,6.98,0.00,-0.27,-440.00,0.09,,-9.09
3602.,Nirmitee Robotic,104.73,,37.72,,-0.66,,0.86,-64.46,-9.10
3603.,VK Global,39.14,,16.59,0.00,-0.09,-28.57,0.02,100.00,-9.13
3604.,MPS Pharmaa,4.21,,8.05,0.00,-0.22,-22.22,0.00,,-9.15
3605.,Datiware Mari.,15.38,,7.69,0.00,-0.11,70.27,0.10,,-9.20
3606.,Nag. Agri Tech.,46.65,,43.71,0.00,0.34,84.34,0.00,-100.00,-9.22
3607.,SHRI NIWAS L& F.,20.64,43.42,8.25,0.00,0.10,600.00,0.16,,-9.26
3608.,Bharat Immunolog,25.27,,109.12,0.00,-4.92,-59.74,0.00,-100.00,-9.27
3609.,Fraser & Company,8.61,,6.99,0.00,-0.80,-700.00,0.22,2100.00,-9.29
3610.,Punjab Commun.,55.99,,67.30,0.00,-1.00,-150.00,5.54,89.73,-9.35
3611.,Jaipan Industrie,40.02,,24.41,0.00,0.07,153.85,7.41,84.79,-9.37
3612.,Intec Capital,16.15,,29.66,0.00,-0.91,-2.25,0.14,-87.16,-9.41
3613.,Gem Spinners,9.03,,55.43,0.00,-0.10,28.57,0.00,,-9.62
3614.,Octaware Tech.,67.71,,24.31,0.00,0.42,,7.89,5.48,-9.78
3615.,Shree Ram Prote.,1.25,,53.55,0.00,-11.60,-513.76,0.00,-100.00,-9.84
3616.,JCT,1.21,,105.07,0.00,-40.03,-1475.98,113.27,-42.09,-9.86
3617.,Olympic Cards,3.76,,6.13,0.00,-0.90,18.18,2.31,-30.63,-9.88
3618.,Yudiz Solutions,61.50,,63.46,0.00,0.00,,11.15,-29.79,-9.91
3619.,Tierra Agrotech,57.73,,378.67,0.00,-5.29,-21.61,6.04,-49.03,-9.93
3620.,Mardia Samyoung,8.35,,5.81,0.00,-1.43,-3475.00,0.01,,-9.99
3621.,Aarvee Denims,121.14,15.97,284.19,0.00,8.27,163.76,15.48,-37.61,-10.00
3622.,Continental Seed,37.00,,40.71,0.00,1.17,110.10,43.53,10.93,-10.00
3623.,Fourth Gen.,6.87,,2.44,0.00,0.03,150.00,0.06,,-10.26
3624.,Spencer's Retail,89.87,,810.02,0.00,-87.18,-24.33,518.03,-9.76,-10.28
3625.,Jointeca Educati,6.52,,6.53,0.00,-0.84,,0.09,125.00,-10.35
3626.,Omkar Spl.Chem.,8.70,,17.90,0.00,-2.90,-27.19,3.74,-49.18,-10.53
3627.,Winsome Yarns,3.45,,24.39,0.00,-1.88,37.54,0.42,-82.72,-10.72
3628.,Ecoboard Inds.,42.12,,75.10,0.00,-2.69,-58.24,3.27,-49.61,-10.83
3629.,Future Enterp.,0.67,,51.51,0.00,-1422.11,-118.40,7.89,-97.55,-10.84
3630.,Sturdy Industrie,0.39,,5.90,0.00,-0.24,83.56,0.00,-100.00,-10.90
3631.,Bright Solar,4.10,,10.25,0.00,-2.90,,9.02,-52.68,-10.91
3632.,Sibar Auto Parts,13.12,,21.68,0.00,0.03,50.00,6.08,-6.17,-10.97
3633.,Noida Tollbridg.,11.64,,216.74,0.00,-5.84,34.27,9.89,179.38,-11.03
3634.,Lloyds Luxuries,101.20,,239.49,0.00,-1.77,,21.96,19.15,-11.10
3635.,Minaxi Textiles,2.27,,11.22,0.00,0.16,148.48,7.81,-5.45,-11.18
3636.,Keerthi Indus,89.25,,71.58,0.00,-4.52,22.87,28.68,-39.58,-11.25
3637.,Hemang Resources,29.51,3.61,38.95,0.00,-0.32,56.16,0.96,-82.12,-11.37
3638.,Kiran Print Pack,41.83,,20.92,0.00,0.02,-94.12,0.27,35.00,-11.55
3639.,Indifra Ltd,26.80,75.15,19.54,0.00,0.27,,9.55,2022.22,-11.56
3640.,T. Spiritual,1.60,,3.20,0.00,-0.04,-33.33,0.00,,-11.66
3641.,Suvidhaa Info.,6.57,,137.84,0.00,-3.31,11.50,2.91,731.43,-11.69
3642.,Bheema Cements,20.93,,68.25,0.00,-9.94,17.17,0.00,,-11.79
3643.,Facor Alloys,5.23,,102.27,0.00,-26.06,57.21,0.00,-100.00,-11.85
3644.,Ramgopal Polytex,5.90,,8.56,0.00,-0.09,79.55,0.57,-88.97,-11.87
3645.,Diensten Tech,171.00,,141.26,0.00,-1.34,,30.29,128.95,-11.96
3646.,Aurum Proptech,260.70,,1643.04,0.00,-12.15,39.55,63.96,21.21,-12.02
3647.,Restile Ceramics,7.28,,71.55,0.00,-0.26,-8.33,0.31,-18.42,-12.06
3648.,Omansh Enterpri.,4.44,,2.23,0.00,-0.10,-100.00,0.00,,-12.09
3649.,Skyline Ventures,28.91,,11.47,0.00,-0.02,-100.00,0.00,,-12.13
3650.,Gem Cables & Con,,,67.74,,0.14,142.42,0.11,,-12.13
3651.,Daikaffil Chem,265.30,,159.18,0.00,-0.58,-141.67,0.00,,-12.19
3652.,Dhanlaxmi Fabric,60.00,,51.48,0.00,0.09,-15.38,3.52,-20.18,-12.19
3653.,Kati patang Life,16.86,,58.04,0.00,-0.35,27.08,3.62,251.46,-12.24
3654.,Andrew Yule & Co,39.00,,1906.91,0.00,14.83,384.25,89.42,1.63,-12.30
3655.,Natraj Proteins,47.09,,17.66,0.00,-1.01,81.96,22.79,-37.13,-12.39
3656.,Envair Electrody,135.85,,63.03,0.00,0.24,366.67,0.00,-100.00,-12.45
3657.,Tradewell Hold,80.77,17.06,24.23,0.00,-0.12,-152.17,1.90,341.86,-12.48
3658.,Shanti Overseas,18.89,,20.98,0.00,-0.49,-16.67,2.49,-65.66,-12.50
3659.,Shalimar Paints,128.89,,1078.95,0.00,-19.62,23.42,144.74,21.49,-12.55
3660.,Lexus Granito,44.84,,90.54,0.00,-1.87,-74.77,17.37,-45.46,-12.58
3661.,Welcure Drugs,12.22,95.48,137.49,0.00,1.84,1940.00,24.55,,-12.59
3662.,Aerpace Indus,49.41,,738.68,0.00,-0.68,-172.00,0.39,30.00,-12.70
3663.,Ampvolts,74.22,,74.22,0.00,-0.29,59.72,0.54,2600.00,-12.76
3664.,Apt Packaging,51.70,,27.21,0.00,0.06,106.82,2.90,-22.25,-12.95
3665.,Hanman Fit,4.64,,4.87,0.00,-0.52,,0.00,,-12.96
3666.,Blu.Coast Hotel.,19.05,,24.29,0.00,84.77,117.69,0.00,,-13.04
3667.,ANS Industries,10.07,,9.32,0.00,-1.65,-663.64,0.00,,-13.11
3668.,Bacil Pharma,51.16,77.26,30.13,0.00,0.48,4900.00,0.00,,-13.11
3669.,Net Avenue,10.95,,23.49,0.00,-2.22,,14.18,6.30,-13.26
3670.,Cerebra Integr.,9.83,,119.13,0.00,-20.62,32.30,12.18,-32.11,-13.36
3671.,Ortel Commu.,2.11,,6.96,0.00,-9.31,-278.46,10.47,-42.41,-13.42
3672.,Inland Printers,89.28,,44.14,0.00,-0.10,-66.67,0.00,,-13.45
3673.,Vama Industries,8.83,,46.39,0.00,0.08,115.09,3.21,179.13,-13.48
3674.,Onix Solar,266.95,,52.86,0.00,0.15,207.14,0.13,,-13.53
3675.,JK Agri Genetics,446.70,,207.13,0.00,-13.32,-21.09,29.24,208.44,-13.55
3676.,Nitco,133.28,,957.74,0.00,-34.61,-45.01,66.01,-18.03,-14.01
3677.,Innovative Ideal,28.75,,32.72,0.00,-1.28,,0.00,-100.00,-14.01
3678.,Raunaq Intl.,49.00,,16.38,0.00,0.34,-10.53,4.26,565.62,-14.10
3679.,Nova Iron &Steel,19.00,,68.67,0.00,-8.85,37.64,99.38,-18.43,-14.35
3680.,Shashwat Furnis.,47.00,,9.81,0.00,0.06,,2.34,129.41,-14.40
3681.,South Asian Ent.,53.28,,21.31,0.00,-0.19,27.78,0.46,-68.28,-14.51
3682.,Goodricke Group,284.30,,614.09,0.00,60.27,80.77,315.94,30.85,-14.85
3683.,Ramasigns Indus.,3.00,,8.57,0.00,-1.00,-11.11,0.66,-78.85,-14.85
3684.,SEL Mfg. Co,45.71,,151.46,0.00,-43.08,28.14,4.89,-94.91,-15.13
3685.,Jayshree Chem.,9.72,,28.51,0.00,0.14,-38.89,4.17,15.19,-15.14
3686.,Transpact Enter.,205.05,,7.93,0.00,-0.05,,0.00,,-15.15
3687.,BGR Energy Sys.,107.81,,777.97,0.00,-192.79,-75.75,82.54,-64.91,-15.18
3688.,Glittek Granites,4.48,,11.63,0.00,-12.54,-1000.00,0.21,-90.91,-15.19
3689.,Relic Tech.,21.70,,7.81,0.00,0.14,380.00,0.63,110.00,-15.26
3690.,Revati Organics,6.21,,1.86,0.00,-0.08,-60.00,0.00,,-15.33
3691.,Prismx Global,1.11,17.10,48.74,0.00,0.51,102.72,8.55,102.13,-15.50
3692.,SMVD Poly Pack,11.55,,11.58,0.00,13.02,,0.29,-98.75,-15.92
3693.,Rajvir Inds.,10.15,,4.05,0.00,-8.52,2.29,6.45,-15.91,-16.12
3694.,Chrome Silicon,57.00,,93.45,0.00,-2.15,-4400.00,10.81,-19.27,-16.20
3695.,Arcee Industries,5.94,,3.05,0.00,-0.11,21.43,0.06,-62.50,-16.34
3696.,NRB Indl Bearing,25.22,,61.16,0.00,-7.48,-24.05,16.36,-14.03,-16.55
3697.,Gayatri Projects,8.00,,149.76,0.00,-291.56,-1.19,232.89,-70.97,-16.57
3698.,Esha Media,15.65,,12.22,0.00,-3.73,-37400.00,0.38,1166.67,-16.67
3699.,Richa Industries,1.70,,3.98,0.00,-98.89,-1103.36,29.66,-31.07,-16.82
3700.,Manugraph India,21.91,,66.64,0.00,-18.22,1.84,12.41,-31.89,-16.85
3701.,Kisan Mouldings,55.94,,668.28,0.00,-0.47,94.12,51.47,-16.06,-17.19
3702.,MFL India,0.70,,25.22,0.00,-0.43,-975.00,12.65,0.80,-17.23
3703.,Reliance Home,3.75,,181.90,0.00,-0.44,-107.13,0.18,50.00,-17.23
3704.,BCL Enterprises,0.95,,11.08,0.00,0.57,200.00,2.66,582.05,-17.26
3705.,JPT Securities,15.83,,4.76,0.00,0.02,,0.11,0.00,-17.34
3706.,Vels Film,39.80,,51.37,0.00,-20.14,,31.38,486.54,-17.48
3707.,Unitech,9.92,,2595.37,0.00,-766.77,-0.30,72.84,-4.78,-17.64
3708.,Vardhman Concr.,11.75,,8.41,0.00,-0.10,-42.86,0.00,,-17.69
3709.,Zee Media,20.25,,1266.49,0.00,-49.86,-57.59,130.70,-13.78,-17.79
3710.,Moxsh Overseas,39.35,,35.27,0.00,-2.44,,2.80,-64.29,-17.86
3711.,Bloom Dekor,11.14,,7.63,0.00,-0.18,21.74,1.33,-18.40,-17.95
3712.,Ahm. Steelcraft,313.70,2959.00,473.44,0.00,1.53,298.70,38.43,17368.18,-18.10
3713.,IL&FS Transport,5.44,,178.95,0.00,-248.01,-1100.85,806.58,7.66,-18.13
3714.,Goldcoin Health,12.30,,3.69,0.00,-0.09,-800.00,0.02,100.00,-18.40
3715.,GE Power,368.50,198.19,2477.43,0.00,66.87,127.99,217.42,-9.68,-18.42
3716.,Aimco Pesticides,95.25,,91.27,0.00,-1.06,-181.54,55.32,-31.26,-18.46
3717.,Digjam,64.67,,129.34,0.00,-11.72,-154.23,5.64,-31.39,-18.46
3718.,The Ravalgaon,1420.00,,48.28,0.00,-1.14,20.45,0.00,-100.00,-18.49
3719.,Prashant India,10.82,,4.59,0.00,0.03,160.00,0.12,33.33,-18.54
3720.,Sharma E I Hosp.,95.90,36.58,31.46,0.00,0.34,17.24,9.02,68.28,-18.61
3721.,Prime Urban,12.64,,33.68,0.00,-0.47,-20.51,0.00,-100.00,-18.63
3722.,A B M Internatl.,65.12,765.75,61.26,0.00,-0.51,-1800.00,16.70,-47.93,-18.70
3723.,Krebs Biochem,99.91,,215.41,0.00,-5.76,-61.34,12.86,-13.63,-18.99
3724.,Dhunseri Tea,267.70,,281.28,0.00,25.99,416.95,167.57,17.36,-19.39
3725.,Purohit Const.,15.00,,6.61,0.00,-0.09,0.00,0.00,,-19.43
3726.,Xelpmoc Design,131.19,,193.03,0.00,-1.12,73.59,1.63,-22.75,-19.56
3727.,MIRC Electronics,24.78,,572.30,0.00,1.35,121.00,151.37,-21.66,-19.92
3728.,A2Z Infra Engg.,26.17,,460.91,0.00,1.34,79.40,78.41,-23.10,-19.96
3729.,Rishabh Sp. Yarn,90.76,,32.32,0.00,-0.04,-100.00,0.00,,-20.00
3730.,Universus Photo,227.19,2.96,248.70,0.00,209.01,533.45,6.11,-22.26,-20.15
3731.,Orosil Smiths,4.02,,16.61,0.00,-0.10,37.50,0.06,-14.29,-20.25
3732.,Sheshadri Indus.,13.50,,6.70,0.00,1.23,78.26,8.00,-2.91,-20.57
3733.,MEP Infrast.,3.28,,60.33,0.00,-116.18,13.15,18.65,649.00,-20.68
3734.,Vaxtex Cotfab,0.94,,17.27,0.00,-0.12,-271.43,0.00,-100.00,-20.71
3735.,Take Solutions,16.34,,241.72,0.00,-110.61,-1001.84,13.21,-64.81,-20.89
3736.,Tarai Foods,9.14,,16.21,0.00,-0.07,-130.43,0.00,,-20.93
3737.,Piccadily Sugar,68.80,,159.96,0.00,-1.20,-12.15,2.63,112.10,-20.95
3738.,Kernex Microsys.,1383.40,,2318.50,0.00,6.82,254.65,41.22,2823.40,-21.09
3739.,Wardwizard Foods,5.27,,135.51,0.00,-6.00,17.70,4.16,9.47,-21.19
3740.,Supreme Engg.,2.74,,68.49,0.00,-1.34,-281.08,15.49,38.80,-21.77
3741.,Panyam Cement,180.95,,145.15,0.00,-20.18,-68.45,30.38,54.29,-22.65
3742.,Omaxe,106.81,,1953.56,0.00,-239.48,-183.91,389.18,46.26,-22.87
3743.,Kesar Terminals,77.30,,84.46,0.00,-9.38,66.67,8.88,22.15,-23.00
3744.,SAB Events,15.81,,16.57,0.00,-0.22,37.14,0.58,107.14,-23.27
3745.,Oil Country,69.95,,309.81,0.00,-13.16,11.32,22.36,2842.11,-23.31
3746.,Landmark Prop.,10.15,,136.16,0.00,-3.88,-4950.00,0.30,7.14,-23.56
3747.,Ace Engitech,261.75,,22.48,0.00,-0.08,-166.67,0.00,,-23.62
3748.,Capfin India,320.65,,91.86,0.00,0.42,4100.00,0.73,1725.00,-23.72
3749.,Rajath Finance,29.17,,11.67,0.00,-0.43,-2.38,0.08,300.00,-23.78
3750.,EKI Energy,276.15,,762.28,0.00,4.09,109.80,45.95,-40.63,-24.02
3751.,Charms Industrie,7.44,,3.06,0.00,-0.04,-200.00,0.00,-100.00,-24.30
3752.,Padam Cotton,377.75,94.39,146.30,0.13,3.24,32300.00,0.00,,-24.63
3753.,Brooks Lab.,191.15,,501.71,0.00,-3.96,-141.46,20.79,-14.51,-24.70
3754.,Globus Power,17.93,,177.41,0.00,-0.12,-9.09,0.00,-100.00,-25.78
3755.,Brawn Biotech,23.90,,7.17,0.00,-0.34,19.05,3.30,13.01,-25.86
3756.,Morarjee Text.,10.39,,37.75,0.00,-105.59,-201.43,13.22,-74.20,-26.12
3757.,Sr. Jayala. Auto,80.49,10.76,36.05,0.00,-0.01,94.44,0.00,,-26.34
3758.,Alan Scott Inds.,243.05,,88.27,0.00,-0.55,14.06,6.79,190.17,-26.39
3759.,Purple Finance,66.70,,298.95,0.00,-5.57,-121.91,2.70,37.06,-26.52
3760.,Innovative Tyres,23.60,,23.60,0.00,-8.94,,19.51,,-26.58
3761.,Atlas Cycles,84.39,4.57,54.89,0.00,8.72,421.77,3.70,126.99,-26.68
3762.,Pan Electronics,40.85,,16.34,0.00,-1.04,-60.00,0.65,14.04,-26.79
3763.,Heads UP Venture,11.98,,26.45,0.00,0.27,134.62,0.00,-100.00,-26.86
3764.,Kakatiya Textile,22.59,,13.12,0.00,-0.45,-18.42,0.59,227.78,-27.18
3765.,Saffron Industri,6.57,,4.72,0.00,-0.18,59.09,0.46,,-27.37
3766.,Midwest Gold,122.95,,40.20,0.00,-0.37,47.89,0.01,-85.71,-27.46
3767.,Pharmaids Pharma,76.98,,271.49,0.00,-2.56,-331.86,5.24,,-27.57
3768.,Omkar Overseas,5.99,,3.00,0.00,-0.03,40.00,0.00,,-27.66
3769.,Semac Consul,382.60,,119.27,0.00,-2.97,10.27,32.52,42.20,-27.71
3770.,Nihar Info Glob.,6.21,,6.46,0.00,-0.25,-78.57,0.96,7.87,-27.93
3771.,HCL Infosystems,15.98,,526.08,0.00,-7.84,-10.11,6.79,13.36,-28.03
3772.,Flexituff Vent.,71.24,,233.83,0.00,-12.01,56.90,85.06,-51.98,-28.28
3773.,Hemadri Cements,79.77,,53.21,0.00,-2.81,19.71,1.42,-88.20,-28.50
3774.,Sterling Powerg.,75.34,12.87,39.65,0.00,0.01,106.25,0.33,175.00,-28.57
3775.,Jaybharat Text,28.00,,1071.95,0.00,-7.47,-56.28,8.38,444.16,-29.09
3776.,Balkrishna Paper,24.98,,80.48,0.00,-3.11,7.65,0.00,-100.00,-29.22
3777.,Annvrridhhi Ven,23.53,,38.12,0.00,0.17,525.00,16.72,,-31.73
3778.,Blue Pearl Agri,131.65,6.13,3.37,0.00,0.36,,7.46,7360.00,-32.56
3779.,Maruti Sec.,11.47,,5.74,0.00,-0.06,-20.00,0.00,,-32.88
3780.,Aksh Optifibre,12.81,,208.42,0.00,-9.06,-37.97,26.12,-56.71,-33.34
3781.,Ador Multi Prod.,31.55,,14.75,0.00,-0.14,-27.27,0.22,-85.23,-33.55
3782.,Ankit Met.Power,4.62,,65.19,0.00,-76.06,-76.27,146.87,-25.51,-34.20
3783.,Eurotex Industri,15.70,,13.74,0.00,-1.52,25.49,0.03,,-34.39
3784.,Fervent Synerg.,20.78,,62.34,0.00,0.04,-55.56,0.39,21.88,-34.81
3785.,Sancode Tech.,65.30,,26.57,0.00,-0.96,39.76,5.76,1239.53,-35.31
3786.,Sikozy Realtors,1.37,,6.11,0.00,-0.02,33.33,0.00,,-35.62
3787.,Suven Life Scie.,128.88,,2810.53,0.00,-49.64,-146.47,2.57,-16.01,-36.37
3788.,Eros Intl.Media,14.42,,138.31,0.00,-286.18,-5489.45,58.84,-85.54,-36.63
3789.,Integ. Hitech,8.19,,8.19,0.00,-0.05,99.33,0.00,-100.00,-37.40
3790.,Praxis Home,19.80,,267.73,0.00,-2.56,81.44,26.35,-55.35,-39.13
3791.,Ortin Global,17.86,,14.52,0.00,-0.47,58.04,0.05,-81.48,-40.58
3792.,Aadi Industries,5.90,,5.90,0.00,-0.05,-25.00,0.00,,-40.82
3793.,Spectra Industri,4.51,,3.19,0.00,-1.23,16.89,0.00,,-40.85
3794.,Thirani Projects,4.29,,8.67,0.00,0.06,-50.00,0.20,-4.76,-41.16
3795.,Oxygenta Pharma,85.75,,317.13,0.00,-2.85,8.95,14.01,7.11,-41.83
3796.,Kabra Drugs,10.06,,10.14,0.00,-0.40,-207.69,0.00,,-43.02
3797.,AI Champ.Inds.,58.00,,178.37,0.00,-10.56,-109.74,10.71,39.82,-43.21
3798.,Gayatri BioOrga.,7.01,,55.23,0.00,-0.18,-63.64,0.00,,-44.54
3799.,Ramco Systems,427.75,,1590.03,0.00,-9.64,93.39,142.51,12.36,-46.21
3800.,VXL Instruments,5.44,,7.25,0.00,-0.19,75.95,0.00,-100.00,-46.31
3801.,BEML Land Assets,240.54,,1001.72,0.00,-0.77,-37.50,0.00,,-47.06
3802.,Gogia Capital,112.00,,70.80,0.00,1.15,121.15,2.85,105.04,-47.94
3803.,Simplex Papers,2356.20,,7.07,0.00,-0.05,16.67,0.00,,-48.28
3804.,RCI Industries,5.94,,9.31,0.00,-2.90,87.24,10.43,-16.83,-48.54
3805.,Fone4 Communica.,16.94,,28.88,0.00,-1.42,,34.27,-46.53,-48.58
3806.,Kumbhat Fin.,19.09,,9.07,0.00,0.08,-20.00,0.15,66.67,-48.73
3807.,TIL,297.15,171.80,1979.08,0.00,-2.14,89.48,67.64,238.88,-49.43
3808.,SecureKloud Tech,32.19,,107.55,0.00,-10.72,93.37,43.45,-53.76,-50.54
3809.,Kaarya Facilit.,8.11,,7.58,0.00,0.48,,16.95,25.37,-50.61
3810.,Hemo Organic,11.39,,3.95,0.00,-0.08,-900.00,0.00,,-52.17
3811.,Quintegra Soln.,2.32,,6.22,0.00,0.00,100.00,0.00,,-52.63
3812.,Kobo Biotech,4.34,,10.34,0.00,-1.33,-8.13,0.00,,-52.90
3813.,Waaree Tech.,493.75,,531.68,0.00,-2.62,-26300.00,5.60,-58.52,-53.90
3814.,Rama Paper Mills,17.26,,16.68,0.00,-6.43,-201.74,16.10,-49.29,-54.02
3815.,Yunik Managing,13.38,,19.12,0.00,-0.04,63.64,0.08,,-54.10
3816.,Genesis IBRC,17.47,,22.71,0.00,3.65,18350.00,3.67,,-54.83
3817.,Shah Foods,235.60,,14.14,0.00,0.03,142.86,0.89,,-55.70
3818.,Valencia Nutrit.,47.16,,65.85,0.00,-1.22,,1.55,142.19,-56.13
3819.,Bhagawati Oxygen,52.85,,12.21,0.00,-0.19,-105.23,0.31,34.78,-57.53
3820.,Parmax Pharma,42.92,,16.06,0.00,-0.22,83.94,9.28,128.01,-58.49
3821.,Iykot Hitech,17.85,,10.86,0.00,-0.07,81.58,1.76,633.33,-58.58
3822.,TV Vision,18.32,,70.98,0.00,-5.26,2.77,12.60,-15.04,-59.55
3823.,Svarnim Trade Ud,26.59,,6.47,0.00,-0.01,,0.00,,-60.00
3824.,Trinity League,13.99,,11.08,0.00,-0.05,93.24,0.01,,-60.09
3825.,Lypsa Gems,8.09,,23.85,0.00,0.01,0.00,2.76,-22.69,-60.63
3826.,PS IT Infra,3.06,,16.45,0.00,-0.08,99.54,0.00,-100.00,-60.94
3827.,TMT (I),4.75,,2.35,0.00,-0.07,0.00,0.00,,-66.00
3828.,Deccan Bearings,92.16,,20.12,0.00,-0.04,0.00,0.00,,-68.75
3829.,Future Lifestyle,2.10,,42.37,0.00,-7.53,96.27,177.61,-78.68,-72.64
3830.,Incon Engineers,14.40,,6.24,0.00,-0.11,15.38,0.00,,-72.73
3831.,RSC Internl.,16.63,106.22,9.56,0.00,-0.02,50.00,0.11,,-72.73
3832.,Mudunuru,8.80,,27.46,0.00,-0.40,53.49,1.18,337.04,-72.93
3833.,SGN Telecoms,0.79,,6.38,0.00,-0.06,87.23,0.00,,-74.39
3834.,Transglobe Foods,209.50,,3.04,0.00,-0.05,0.00,0.00,,-75.68
3835.,Silveroak Comm,7.05,,1.94,0.00,-0.14,84.62,0.00,-100.00,-77.32
3836.,Starcom Info.,108.25,,54.13,0.00,-1.03,-8.42,0.77,28.33,-79.90
3837.,Visagar Polytex,1.05,,30.73,0.00,-0.42,2.33,0.00,,-80.13
3838.,Kaya Ltd,346.90,,454.35,0.00,-15.67,-147.26,52.52,3.59,-80.45
3839.,Gravity (India),6.59,,5.93,0.00,-1.38,-666.67,0.10,-88.64,-81.22
3840.,Shree Securities,0.36,,28.73,0.00,0.15,-37.50,0.16,-33.33,-82.93
3841.,Tasty Dairy,12.30,,25.13,0.00,-2.38,-16.67,1.30,-84.81,-83.78
3842.,OCCL,107.96,,539.27,0.00,7.51,,103.06,,-85.71
3843.,Ontic Finserve,0.70,,6.30,0.00,1.04,,1.40,,-86.61
3844.,Savani Financial,21.85,,69.05,0.00,-1.26,-260.00,0.73,2333.33,-87.53
3845.,Thakral Services,60.49,,70.99,0.00,-0.15,-650.00,0.07,-99.40,-89.15
3846.,Krishna Fil. Ind,10.81,,8.42,0.00,0.00,-100.00,0.00,,-100.00
3847.,Sagar Diamonds,15.78,,19.95,0.00,-1.83,,0.00,,-103.02
3848.,Risa Internatio.,1.09,,17.39,0.00,-0.10,99.31,0.00,,-104.18
3849.,Beeyu Overseas,4.58,,6.48,0.00,-0.06,-200.00,0.00,,-105.88
3850.,Mizzen Ventures,76.48,,162.02,0.00,-0.27,,0.00,,-109.57
3851.,C C C L,15.89,,664.50,0.00,46.08,25.53,56.63,61.52,-118.99
3852.,SRM Energy Ltd,14.79,,13.40,0.00,-0.09,76.32,0.00,,-122.12
3853.,iStreet Network,4.28,,9.12,0.00,-0.03,0.00,0.00,,-123.81
3854.,Nutricircle,213.75,,5.81,0.00,-0.17,-112.50,0.00,-100.00,-125.89
3855.,Ventura Textiles,16.87,,32.82,0.00,-0.10,-100.74,0.06,200.00,-129.52
3856.,White Organic Re,4.02,,13.16,0.00,-67.97,-7208.60,0.00,,-130.10
3857.,Heera Ispat,8.10,,4.77,0.00,-0.01,,0.00,,-150.00
3858.,Roselabs Finance,34.47,,34.47,0.00,-0.09,-80.00,0.00,,-162.50
3859.,Soma Papers,71.76,,10.05,0.00,-0.45,-4600.00,0.00,,-165.52
3860.,Asian Petroprod.,11.62,,28.54,0.00,-0.44,-120.00,0.00,,-166.40
3861.,Kothari Indl,84.74,8.43,360.01,0.00,0.09,110.34,21.71,261.23,-169.99
3862.,PFL Infotech,5.35,,4.00,0.00,-0.02,-100.00,0.00,,-171.13
3863.,Unitech Internat,5.21,,5.26,0.00,-0.42,-281.82,0.00,-100.00,-175.79
3864.,Regency Ceramics,50.49,,133.50,0.00,-2.57,-64.74,1.21,404.17,-186.30
3865.,Abate As Indust,17.46,,8.76,0.00,-0.03,40.00,0.00,,-191.58
3866.,Lexoraa Ind,21.27,,8.36,0.00,-0.10,-100.00,0.26,,-192.00
